"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80"
"76" -1840.46417324127 1143.67861763356 325.422973049922 582.922878405109 -567.170365260463 152.553921365832 369.867277707947 133.140465729064 -14.4310606278842 -97.663293941425 258.423033125683 -91.2731177707456 -84.9344166239345 -295.742676621875 -197.401034568846 225.19272931388 -81.1538818356073 -131.160704851227 -138.508921506892 -193.690016188796 85.9389324595188 277.358961878906 -196.001185290065 -259.310008041944 -289.296961774057 14.5244081154117 128.682740290295 -82.1979611633301 -55.1326864071925 116.417022449392 -139.076424088393 159.642455275029 -196.837395308792 4.57978669407534 -44.6494983598535 -134.96487216824 -330.778820004185 -0.677043398004819 1.4136698232952 143.829611716989 71.8564279929365 -57.396111216685 106.79116062632 -105.493607454272 53.0359461601482 -70.7226448418698 -68.4370477911149 -183.086130997229 37.2356805430165 80.863884824446 113.308099700197 -53.4040434774691 -121.178238864528 -61.3734950926025 -38.5500895154311 27.653591036414 141.890498140666 -79.0343015639491 -6.23070925298748 -91.4774219808707 104.264179622318 -108.715960082752 -21.9326744125119 38.8545660057636 -23.7811029020907 -51.5677360768438 -0.432620550999888 -25.9545272334747 -39.790406383339 -59.8658316498058 1.57675429448276 14.6054752353057 82.0004908547084 -6.45854135123682 73.3238480969394 -102.408557040903 153.929809639665 74.1312721056728 -35.1135361682878 147.507927660577
"77" 86.9704320286955 2405.91572207179 -105.940823865962 807.670279951292 -429.711937571752 608.994230076733 169.399681600935 -57.6596433899573 353.651143596836 -133.172031058535 441.228418458104 441.140039605144 -307.063484023036 -124.29661585367 181.145272440033 79.6313792520948 208.653475805901 220.076670644922 134.338712178037 -89.675614644755 133.617976679024 -39.3711180888975 -121.660179322064 -225.040759892131 279.29598348471 -24.0703886592213 150.169154432228 -82.9417208813009 -135.96366712703 -53.0865088396265 -217.391237376567 107.41259585522 -43.3037415764592 11.6137268317741 62.1707258642564 -69.2302516836267 154.113639950157 125.631930155584 -126.38524121776 58.8468340155079 -170.391266304035 97.7793963295579 -116.946899998936 215.835852856346 -118.637532202775 -56.3043838464829 -140.042293357066 8.1006212836583 -53.0014081711458 -41.3038868477628 -1.59762127495755 -36.1377590164292 -65.6839904685547 -68.9178980602713 -235.437865207002 106.561429615534 -41.6778357274128 69.0728298513475 -74.4095090386375 -52.7856277372339 11.8032530524583 -68.6137461851481 -50.4791603549936 89.1191802352998 -61.014524081516 -39.7151113542409 -96.971141346562 -68.2139216014814 105.167045463103 -13.499463899364 18.5780339740327 -37.9512465918591 78.353666738964 -48.9383785541453 -156.259835668694 -94.6788537529388 59.0050672020608 -92.3818332311963 24.3540414700121 -170.034878856027
"78" -1546.70342540445 922.657501109664 -275.246925853757 278.311041822065 -455.188957054084 767.655969593479 839.23969408893 242.629630867158 204.756496713097 -193.789876577637 -15.5544973078896 -276.238802407977 -220.955449917153 306.018114222446 -153.954527573074 334.967235327634 14.2582646844494 -197.99121382363 58.2610580022055 -65.6121100424169 -11.9904483988633 120.239365151476 77.1216296092126 -364.934952894596 -73.224186767502 16.7026129910012 -241.544235649647 229.70006697466 48.9270694448595 -28.3163578083189 243.116226052178 -34.9700934553389 -160.58392250917 118.569610857122 95.4542246238581 -10.41487817374 -47.3092835064941 188.882746031325 194.0966679362 -35.8357790715767 51.7358003894857 10.8105432235925 28.4090326515939 -16.9182319509969 83.653400881021 123.499076947574 103.42787240047 -104.600216612384 -126.703385476695 196.920123220854 21.4994789745006 -13.0499119176411 -19.8581092638879 -47.0751736847287 -22.9296385428419 76.4163562344726 103.81433218694 -52.0520832753097 -37.079170476428 -54.8645758694375 -64.2949132555254 37.3994935040699 -67.9681017098243 68.9609898319826 -89.8175713011489 31.7553697899133 35.4159791797082 62.9671593032968 -53.4695517111713 -172.665491431156 -82.402746498321 -102.862498584156 -84.2295767878798 -45.1572644226463 10.9937023714111 24.4605281959728 69.6920078353836 -39.1523283497071 -48.9705046915821 26.8346779973512
"79" -1802.10231822467 -1586.92911326714 -75.254330148569 504.238893510213 -1094.95305189109 110.095617435854 -226.497318596556 -28.8093346565976 513.500617482542 -655.221618414833 320.673840933846 -685.489961476447 38.0201534195801 19.6544647573532 110.83533989562 -269.420015275073 245.607112366451 -232.99978587018 101.867297913721 -390.362922967731 -591.226638322937 -64.2725440435159 -11.1034705362597 77.508679041659 82.8090514148642 -48.2713700128484 -63.7819297801153 125.609505925859 -220.99832828538 -228.532518381866 -132.829087294371 54.8183691613669 67.7345465236711 294.897975544999 -244.1909939935 -345.000667815248 32.0981892254635 -85.1016319071004 -190.662902563501 -13.9137797215514 -9.20452066394301 -69.3710490452839 153.470796040878 -85.5830824082565 -111.086306890571 -318.907669759059 -223.925366000655 -11.5098382738296 31.317875891774 215.459606968211 0.342911694138554 -59.8673767548216 108.277165121915 -141.178676666157 7.10101126239143 -334.082011400494 187.448353187533 -157.246829319269 -225.05963962297 -20.1081791404485 9.8354589152433 31.481011259521 91.1574546033259 43.4243224872501 -121.34076025782 104.390730591681 -69.7374523644118 25.413551118446 161.718554215387 -61.0956059863782 184.877926373775 -7.47043657427905 -170.503430448462 37.2171701359872 -148.332072599805 -210.122189456241 -12.7063239419129 34.6938715530736 66.8290893703129 104.900855660456
"80" -448.928882621888 2193.60788107 -666.950683969711 1178.54284639772 -457.957180151159 471.867844433979 -105.463465612352 88.1180774270865 191.825750023915 99.9587488784465 155.592281950498 458.298253626359 -503.645113479679 72.0835569608959 308.040063253392 344.820117864423 205.677848670797 85.3945798021801 112.365580990224 38.9345068739465 150.219245258586 22.9106844915786 25.258041114556 -268.593156988919 43.7698839935192 -343.554088126071 -42.9231611795143 -166.608914587248 163.482605751706 89.2472919694005 127.500486322982 134.382469379209 -65.9437450970193 -94.3428665622178 136.92689812771 -89.7298740948153 37.6572439436474 129.597939453094 87.3645810424802 -58.3480991772231 -107.437339504751 59.8644208285796 195.199731713532 82.8645080648602 97.2077611561495 -129.346011051117 -141.115065498986 241.094012988813 -11.0238392094266 72.0406728342569 -115.573652381283 -68.8610656466027 60.9588000950633 100.178271648103 -131.78377542532 17.7725836318325 -90.9262664161385 52.1697470790463 -62.5123360092937 171.373963359119 153.674745042562 117.496808442805 -190.811012021233 24.7947033679947 -18.2293868202665 67.3173330646089 -24.7425838683025 -122.387874673321 41.2165963411129 28.8031941394474 -115.936849129569 -158.616275847478 101.272580802974 -104.659916374184 -56.0899462296399 -141.164708160224 30.7185190131828 136.467360978311 94.0502730466927 -62.7358980570136
"81" 728.426008630214 36.0843049524957 -634.136067254127 219.336638324577 705.514775444155 -701.56212477588 298.543526289223 -304.814816891197 -84.2055437506976 550.02434209189 229.75848301582 162.423896655176 129.268661864634 19.9248961875001 179.274755609346 -27.5403191967354 207.897520000842 -119.187287987139 -159.314098955667 59.8912525900887 -344.072812983722 145.208164607692 -49.3707757865937 25.8350747975731 77.575075207123 236.798026479314 4.87619180407787 -57.1649809109506 -59.0500723124377 33.0752887399571 99.5113879352243 118.226782929778 3.42405799563428 161.050470946218 118.233273955849 -98.0657462510238 -80.2386312849457 -162.830120594107 -86.4707048181806 -170.687531944915 -8.56529703662259 18.5488905551031 78.840335817528 -43.6085382408599 73.5088286944752 -71.3638772224567 -15.9850148931637 175.358761002428 -27.9055483932355 99.2830514529737 -78.5235216159519 125.392768639518 102.965279970533 -118.071616186168 40.5823665428984 42.3946713486551 36.1152562507963 -58.0795862774619 -131.802173479376 -9.97062745548052 -51.0495713001387 75.3242607652986 -86.233897379811 27.7547799127551 40.8013081248827 15.8410689146878 -185.077272333828 -4.03723187957684 -92.8890441423719 -55.3125197567758 -13.5243014178385 -5.36410892495555 -78.4607619979409 -78.0605795044234 44.4352305827406 -43.2889810157628 -51.2467998544701 -15.1401804953146 41.04477443533 99.6998391937962
"82" 766.668592267774 451.793623602534 -854.919278250773 391.594994832612 608.756779584312 -452.287178804381 351.679037483107 220.854632501079 -146.437974074841 241.670182639106 -34.9710225021094 -11.2939907119685 277.18165290307 209.609023653926 158.81883044729 20.7546238823859 60.2813992705905 -153.917383212624 -67.0707509024585 33.7478753039697 -172.443838558385 -269.726525162317 -82.8033628570915 130.980679659129 -57.1294771713604 53.1428579043813 -11.3860061517413 6.25701030815834 14.5452268510898 -52.3535115981977 3.02992456433133 -38.0991413810811 -36.4788477611743 140.63808327399 12.0694003130017 -170.29817318629 -35.5434912373923 -4.70345697898421 -76.8478051832629 96.3037064417176 -126.218086085429 -74.0735279328446 -16.4512148365209 -47.5540061500937 -18.0930061882692 -132.794032705816 34.1316511734233 15.8177561356786 -143.797109168624 -148.406412404157 -133.591187003557 -49.3550398981572 90.502426284299 -30.3314783075366 -20.5044619184483 -34.4835148993651 29.0252198850114 -37.640211693579 -127.292738288037 7.98278521913911 12.3909926802286 73.5491225905566 9.43506530054269 -47.8571037324119 40.7972441505798 -67.7017046683151 -67.0051008118231 36.8774670677182 -11.4292017273403 -43.3435583011077 103.873115058532 5.48945294272994 23.2986019421833 14.493776962388 -124.712724967935 28.1734310185391 -115.46574298784 -66.2628516147216 85.6193370249668 -99.8893410515528
"83" 897.336670818209 81.81351397126 -821.618162648292 201.050399345885 702.098225130926 -529.160533131847 400.716310167661 -166.102956004771 -62.2835817725264 561.804323292485 227.044818236702 94.2189114615426 138.897021005938 142.231602947047 119.198040626611 38.2631890258425 156.371725014026 -108.157041032009 -142.981141193338 63.6623639193868 -301.713884283219 -86.7403317032414 -93.0699140324831 52.7609579765088 -56.8954029277084 145.582118967031 -96.0266127453745 -111.42463695529 38.1522743281921 -32.2480618055384 122.097993387588 44.1114124246895 18.7304985431548 106.150169372435 79.1669491371827 -126.732712090057 -165.91073920965 -131.608360632366 -158.871769810817 -38.8680084590131 -111.321625686931 -54.3703426871628 106.819095697294 29.6107433521977 -21.1827292368984 -118.475616731797 26.7676514159267 178.253698642754 -191.798790181348 -12.2655017470554 -68.4233530621179 85.3336005974037 118.837796905384 -73.2193199167568 44.7669813875992 -19.5207273008599 36.9498738987532 -83.3970324336563 -99.0561615229298 6.33412552950168 -90.8784819767969 24.26556061656 -50.5617537511072 31.685958906557 24.9267670285901 1.43528960398096 -139.714321159695 38.15721827785 -26.0716547543571 -54.83580117851 45.1213798406686 0.807393334014806 -23.9815417742933 -59.8725392093629 -62.7605267341959 -14.1447326209139 -117.867183772635 -20.3989285589911 90.6100567681469 69.2683582284557
"84" -231.509819735388 -394.566949163548 -534.017238398603 207.706783271847 361.655023564685 -678.462660767374 210.902482143644 -132.641600760923 -6.83314041220376 316.607182026465 23.7592447151458 373.286752435632 170.023962253054 33.3259951794239 47.2045477624701 -80.1377918970282 128.785272359164 -178.856004037497 59.7879403939668 54.3546691431089 -182.80721427897 150.191877712156 -195.265342192895 -92.0683536022611 250.793553552563 218.668732180288 -74.5562122076067 -47.7896443348263 -96.1649004494911 121.145859925422 7.14347666590609 217.647836613041 -52.0053762478848 104.174811035907 81.0850413077168 -93.3982654998511 -5.34251144343993 -150.236461298166 62.2358492554907 -95.3322724649694 14.459856853242 -31.9154516765768 -142.801223660745 -34.2075846220799 160.081272421352 -96.5324344710419 40.6810013291055 2.90288616776496 -25.4687243987408 108.084758446548 -142.530762845887 28.5403355938716 -114.826348364694 -78.6497538512974 -86.2465792411898 28.008988409167 -35.7205564779124 -29.6163399170834 -48.3089145446351 32.0916224798095 -24.8062749852549 -68.5933732655518 -88.3787846492122 -3.5630515323827 -15.4765008469997 12.4270645897864 -105.174086481793 2.02664403425112 -124.887495488455 15.8961801852815 -18.3120048694832 -44.7883691144894 -50.965709662734 -36.1705066676194 30.2458310484015 13.8028683093974 80.191590807429 5.56182050627051 -48.7646839939439 -18.1660111312038
"85" -236.500804611686 -312.936653302459 -534.356640027079 215.30274335535 425.434571622411 -702.848374283153 183.62266660831 -128.750097990738 -3.35608659255651 462.654198689821 114.969705404762 75.0339557142047 99.6415421440343 31.768908618033 125.849693218059 -78.8169853811291 96.7576758421821 -215.361918874469 10.2862116619544 67.2194993552573 -306.034287186417 211.523359217965 -122.176926508406 33.2298399322789 140.197671779356 335.280115625194 -27.2482393077178 44.6425553439658 -109.814468443319 216.293463194052 45.7948139873053 273.464122791908 -27.0710731741989 130.101170561415 138.911353358813 -167.821852233835 -69.2013053010705 -132.02388488189 130.800861671415 -168.595030700286 14.0688261712452 -38.5834063366097 -118.292336545063 157.912611556796 42.1185242277494 -140.854495630474 61.8224490872469 127.104560908501 -25.0811733075581 -3.48032454947398 31.0051854088133 13.1403573265588 -97.6229599291484 -108.353482766491 32.3150287324418 -22.2219467571622 -20.4598538239011 -141.512589579673 -101.752347709524 50.2744202728906 -73.860455627464 -25.6603330553847 -88.0550206937927 12.2374075557655 -46.0896983636701 66.0892038081855 -24.1504543924352 5.04367759299562 -138.399332486412 -28.8480059005619 23.7508478936428 9.85392630670309 -56.8457131190568 -101.201412473569 12.9965109791629 -112.581811131933 2.82078004424486 22.7789783894537 42.2072896161926 -48.1414520421029
"86" -169.630438796981 -867.147801711232 -576.337142018634 150.755177338212 443.589145346425 -313.152965431788 260.759737636316 -215.583313709572 217.466830483906 150.245637577459 -67.0061258125675 688.662171512203 225.459486677668 0.322876720680305 124.342336870276 -42.7763213736637 167.593160283517 -170.783376713444 15.5028949124821 118.662377424839 -154.383403676994 -119.405794958135 -190.251999567327 -37.2935971068433 29.8919846425929 22.484871280443 -148.774434057778 -160.197798951203 -74.7887058845098 -106.072980765111 142.164418499878 73.1776073979671 -119.208449720684 206.481974873244 -11.8885787548397 -59.6752807126562 2.26777158000106 -30.2461657926198 -10.2475744090548 19.0687295133056 -38.6133179381727 -9.21664754938602 -7.53338857915131 -202.229962743495 -19.4599975359427 -17.1012717170191 33.1510118070439 -91.043882718029 -81.899132548939 50.5826930519951 -222.124166626083 43.1237862012775 -75.2274787705494 -33.6637904343707 -165.095298979189 103.432118786284 -8.231583902138 -61.9981510703004 -32.6007574246675 -24.3528558575026 63.8278665818176 -152.236538070273 -165.24925804573 83.7171159523534 -2.84797312062281 13.2069972306614 -74.4488206361407 -87.7718564384556 -100.652902446035 -36.4721249300882 19.4960139614038 -27.7053404510072 7.11832836406476 54.4249692989339 51.7634482331719 53.6304103367817 -3.70839283159395 38.4812820044386 55.4466081520766 -42.6931908528066
"87" -449.224145132948 -846.699304305396 -375.466485152531 103.531159888978 140.716439349407 -558.670344670827 181.884575226315 -304.049463600504 262.074860330641 -3.60559008946095 -57.1997097265562 629.997111073375 77.6371563250129 -236.244152511175 161.81189429678 -85.7278550983384 280.269237470273 -226.30484472483 57.5136430648244 145.035685116449 -40.842263520862 72.4568346006432 -14.8969360635721 201.828002121403 18.1846346421805 55.6230050308694 -14.2107831035897 113.785460107197 -112.771109253581 58.2357633379005 -24.5305271293632 147.731674144096 62.9847982610771 290.142345739005 -72.0732932713331 -26.0701111286182 29.3131337320798 -128.758129533319 194.247950904201 -2.65964577075138 -57.4857407738331 59.1360173814939 -22.8726341946823 -71.6839657413807 180.871765380723 -13.8087256969415 43.0880730488123 -202.452972218133 -84.4299830111108 -16.0911996528423 -84.1546316485049 18.8085039933487 -108.970197732664 107.383605534 -113.61932950772 148.079516544296 74.3014540290961 134.997741154368 59.1241977299623 -0.252937487339372 78.6580941645178 -28.4279946406073 -41.0121499174533 -67.5709067814261 57.552961266419 -122.101470882955 -65.043031965743 -47.1655838115058 -67.3378681267787 26.3785341820934 -88.860762916798 -99.8624495101162 19.931281281669 44.7133154346531 127.892447883072 -30.9801807486235 87.3107049914106 47.5658237732798 -26.5877776455069 101.5278183924
"88" -478.496328566074 -368.709726538414 -466.999901721929 235.377470249124 205.90698193821 -389.529222877691 170.891591443806 4.080371049337 -120.799647660506 43.3638131339449 -86.8848494280796 491.061990764533 402.98127104183 75.52348958103 77.648850611515 -33.2065054935626 -23.7078856250461 -267.176049792863 208.233924308917 137.340449541352 -133.500488482812 -152.10024143926 -226.631800925176 -123.32230957549 107.249957425882 142.632798270753 -43.5682726806904 -202.862432436866 22.6130518282041 77.1527605898259 94.0785839094008 69.4531740294839 -142.505395849328 -54.8231274834348 -12.2901058851115 -23.0531925342008 13.4768297865738 -35.5174513143483 31.1796588224475 44.9244018179022 -107.028676771476 -72.49586540021 -104.261472214118 -100.311466835378 26.3401095062648 -16.7353129857472 23.8167156870804 -112.381657754087 57.4542173698373 54.4952687019289 -191.72311429713 -60.2112910915144 -43.8374691825152 -12.937162082792 38.6089640716767 -19.2268388822186 46.1639102636032 -82.980342526355 -112.065842354347 -21.0019391262422 -56.5127960854043 48.9341740599578 18.0422046293504 -49.0630008726512 -43.6320311733801 -33.7468030277298 52.4192018927085 59.0552798796909 -63.8327858640994 -27.245951533799 61.3002583308761 -5.0995945512793 80.590701968277 16.1289388573561 -67.5021501205946 18.8812058353769 45.3801768896663 15.6326586260741 -74.3907389923693 -109.466211216766
"89" -53.7540267877939 -117.485314223348 -690.122769166382 274.905347234617 661.146838630967 -346.130093664784 267.763018817013 -110.030929127234 12.6144007564456 412.038192582606 63.8836094726046 316.37077494538 299.138174704665 278.93519915982 53.1304849472248 2.30080638417825 135.822726459602 -101.188392464057 31.1151412960291 59.5354061427639 -251.588693893938 -31.2881774872696 -305.554235442893 -66.3952105943353 -42.7091727676094 65.7614145780744 -80.4089565049892 -103.089054460893 -89.8404607897535 -98.0642601696384 177.421003290768 101.152199179067 -21.5968673076248 31.0130368486611 55.516113386977 -170.933134449371 -142.034289497268 -40.7139360872423 -157.457710222884 70.2405282384715 -134.559739106668 8.92912038635439 -49.149052022632 -59.9205186661706 77.4788568174466 -137.002415876603 77.4884273739999 -36.7285828084688 -53.8879501239256 48.9985940676603 -102.28762685125 79.8026628796245 41.3821280047046 -69.0972771871508 -73.3506672835512 -51.8170360215314 -9.33646806835563 -62.1784268308824 -68.9401232697775 44.3895115744318 -112.613453598764 15.7731015912333 6.7713765103152 -16.0317897961816 -33.001087303908 -9.38985977945607 -19.3077666339179 36.8375007624463 -119.168818257647 -55.5610945826503 15.3319227352412 -39.3617190110293 -2.62286966354191 -49.4155820804058 -44.986860760066 0.777466779808237 -21.0154561009389 -2.12134136545003 7.73320747071032 -13.9001115513294
"90" -200.925120617045 119.269033794704 -629.597433566787 362.853311183118 168.97813755339 -505.998252038494 109.216953537903 402.137399057153 -110.47354131769 81.7820111146021 48.2765650413575 -257.636559415348 257.271367685565 107.87178534066 264.01532889175 -27.1334254351285 44.5997594836956 -255.908977699984 4.90356395128444 247.321889625224 -102.112870313713 -317.881355956403 -235.988509136884 211.656496359252 101.166730995297 222.143597995344 28.8367934444808 139.121831592726 59.665246278331 126.113143547557 -89.9223358200247 62.4065533675592 -57.985213669621 199.127011208479 100.421177154559 -80.6124275599723 94.7343859814503 -115.24599641662 131.272381202587 -8.18027599668641 4.24955830885223 -92.2463314589044 -71.5251420390916 -40.2663943283821 -105.530506391862 -38.7004989582097 130.630733369611 -165.058945425714 -46.7805519825245 -37.0151675141047 -25.1316480509091 -40.3648888135791 12.10217584587 -48.0867876320998 40.746868356996 9.91793244218928 -93.8652845099373 -5.40130526239232 -7.6921957027958 -30.9957287750048 71.9548612970913 11.1119355953463 73.5797997347075 -26.7080156844348 -70.9273332849904 -40.7926321736381 -28.1951081452771 -53.3560229661579 63.4387419976921 -22.5551805187465 117.160099217686 26.3224974880173 78.3721356777906 96.5762754277619 -56.7560215437448 45.6199668845494 -51.1457267535921 -3.17222277773765 39.8882796254626 -111.061161813427
"91" -218.535562190254 235.621689669003 -138.348950698055 -81.9481107497547 -570.899817932152 -854.514413345073 611.789276992093 250.343630967536 311.759387772613 -435.284353590032 -132.061670815884 -44.2409033389989 -424.704848497537 -64.9065907198795 186.268673420219 12.4739380773461 -50.5346799856322 -39.9406850443018 214.549723896198 -117.182511953885 -63.6395491591153 297.935614269819 220.964760614025 -108.02860177453 -15.1768498183722 214.849002957339 -36.1717255193485 -59.1203623259568 186.864736687268 22.5585339469874 250.819346701761 -213.38809230719 148.636951472807 50.4653280924845 -93.6636669804741 -240.225486356145 -14.2227684462018 -312.714515971435 68.162479071803 -126.069608383747 4.81709371822346 -133.950173818612 -115.477467717687 -107.962633464913 -121.292638039951 160.523318279972 63.7954536389228 -20.1825263695301 77.8390700508128 -57.2184675886346 151.17233684285 53.4482682058518 -36.3285133303584 113.592497930736 64.5980775810848 -172.845839584771 -174.710171720067 98.3821031049114 -149.841469416823 2.50246106851686 -70.0301974220463 -29.1212423039306 -1.15977907681404 -33.1500509856377 55.8129402538675 23.3152181432326 -116.957062079542 48.6881772290993 -43.8660766635476 -36.3768800342178 30.3978234976833 22.3397383541607 19.1174019995957 30.039911091359 86.3656476602101 80.9897827584037 -81.8542408124535 45.0551210184778 26.3224579091055 -35.0805064611006
"92" 40.8352230492167 727.615261265802 -645.377411089876 173.100231075791 -559.856306422069 -742.225646229508 798.267722555321 111.207934181512 -239.394342734232 -487.870191389265 -95.9547046028346 36.9519822594237 -280.173447641243 -70.3857668864444 44.2632361362701 -283.450795925689 95.3949875713361 -68.8804232242752 39.7978723579874 22.2343026927305 -13.3392016804498 183.083402041999 -53.7380858893875 -160.086941162576 68.9135968140343 234.452089309857 41.4173758247581 20.940949043418 205.595038061669 -168.263977554571 179.062096455034 -88.5049313384101 59.901607837586 -88.6457624823599 3.35627114249704 79.5274839645017 -73.8082365383528 -61.1618624318086 7.15375645010651 -48.1749854503016 36.0143750018631 -45.3073639744149 -40.7136942842184 -1.36808554596324 5.71873270691774 109.030286414038 50.1444576509648 -167.387961411489 66.7528909987905 26.6713627919 53.05805081425 85.2582653954647 -29.4637445242471 -47.1199349271512 163.615305082948 -0.606524122303136 -52.663666567412 -28.5754199494437 -2.99891365688632 -119.856634622872 -64.7293076995193 65.041495756851 30.9838237138216 -5.10925704960579 -69.5784105905496 -146.378790106928 -84.639853344911 78.8547993338541 -46.6883891471 -6.92734029796693 68.1067413629922 -9.7977911481052 13.5421154494046 40.4398391049214 -23.0425162039882 57.3652244794074 -22.0834354596685 79.9188289886441 91.9976895592828 -38.4105914954715
"93" 788.827725037968 1528.15731439466 -940.448958911408 815.586841896619 -322.255404005897 -547.312738324022 224.744565019788 190.903331163775 -86.0052666858576 -60.4938032802863 -221.169934455865 329.053168640167 -607.684219098962 -162.108596389448 284.507932893154 -247.405625614502 237.556713497229 71.2449869676166 -13.1296185689031 275.309822492009 198.590183533314 107.567672222248 32.8412650710743 -103.082948790407 216.882505102371 -158.535812560421 -152.831687238383 -211.982038041233 205.807575521632 -61.4278861291757 192.721191461025 74.5863528352888 77.5146329400486 23.1573673070297 -299.905511403839 8.65336213062659 27.9917538482594 -276.39865292678 -151.405939634212 -0.648205619884147 -78.4634954691638 38.2949647463821 -96.7374908914595 60.4527283490201 -83.4480586644441 127.400037778105 -53.3117313595894 -34.0077342375956 33.447156685829 -52.030894511358 -172.294427961311 101.991131398939 108.849367341964 29.9957068923765 13.4434757702424 68.9636343679756 -24.486192563798 73.4317167924103 -1.17233750286877 -31.3931722834697 -75.3933122489776 52.4569818164916 42.3322232700712 112.302476743459 83.8700561138924 -7.76075990451851 132.044799336817 29.7610793332726 3.78153931645117 47.1583394098401 -61.9638510433986 -120.435404817187 -32.0278282934615 -64.9389621500378 -48.2223547779569 -2.70148686058798 94.2947868219804 -33.8087681743965 35.8251759520957 -57.2621418535092
"94" 841.642033997199 1520.47209966924 -754.765536828302 806.138092104055 -247.484250880322 -610.014592970557 186.560579178504 247.29183545505 -22.5891350025393 42.0329906019662 -227.630136632535 251.62972703721 -798.457313131219 -169.406186739823 524.287798684213 -283.569061198575 333.896348834756 221.675797405195 -43.4240518133279 283.853876017187 121.900084613448 252.39929620049 71.2304768386087 -23.5633374387624 47.7365555629042 -163.888234285821 -225.570370162633 -123.908392688703 299.789246143766 -82.4157428458732 218.02665693037 234.353309603284 -58.4507944316302 24.8861022836631 -152.524048088563 113.456090488004 -49.7931134206408 -293.476108816516 4.97270501656521 11.1547723501337 54.8212598427846 40.3056068637107 32.4689840971723 -78.4030151556036 -34.1837417538378 21.7472782192372 -64.487939408321 87.3951817533493 24.320118703277 26.6509801156609 -23.934148654086 -7.16021281532413 73.649371368877 -3.01961481228999 153.411338177442 -128.676401616431 -40.0427265330267 -18.6030795884017 74.7546759183933 -137.666349923236 65.7522158761099 77.834328045261 92.4785761256492 23.7721692595228 54.9525254960082 -19.6315656702355 78.885920967985 -19.8558119557259 -145.537516480842 49.4301586747605 -55.7805243014681 -29.2658204664733 -53.5330849542727 -36.6364057272363 -76.1264524604009 -7.46857668563749 46.4224758773457 -95.9597728888507 -21.8124970832006 -63.4669515930109
"95" -888.857437637454 190.270206884655 -1086.30409616285 155.280786300272 -366.293042265842 -215.428041848499 596.095110978655 208.508950903031 -402.589801051264 -239.064895275649 -148.739395165005 394.516794287015 -51.9594574892541 330.689685536581 54.2931757251324 -292.183732574152 131.398833765135 1.01590602922339 324.996144385957 87.3258156421602 -43.3176600049667 6.9459741845307 -215.31363217973 -40.2583088330194 -188.856347869751 -132.370758420483 77.6524957175244 60.0916968549156 167.272494677613 -258.932559519842 90.9183733084361 -157.565639323704 20.4388437351413 -191.043166932911 -119.634336922067 35.2375059867207 -25.4590857134275 -89.8383242598813 -10.1118483771055 117.710068941821 -36.2676151569266 111.767427178027 -143.97328245756 -59.4943470840192 -79.183442411158 136.377434455079 146.34547233205 -340.199004664902 28.0040803203287 204.562084046101 -82.8431739953394 85.6686593424972 61.6370245989226 25.2391398717633 39.2228266549025 -59.3763558783923 -83.6932854627718 -21.7086211384455 -119.764646520133 -15.1649129416185 -169.682768166477 87.853419734291 67.0518221773705 -129.285875050261 -67.5752084109856 -70.9655697220536 -60.1570836901151 -48.9111007684129 165.326992892945 -42.1425272950719 0.8981708192014 -48.0785277655704 70.5502609043378 63.7251144408984 73.7393494477457 101.230068328857 62.8694318879868 44.6856713329216 -20.0829926048597 16.7463643625312
"96" -523.697589532242 830.571418469105 -1333.19384443246 550.916330243856 -222.091006451453 -79.0344311258841 274.435562717587 257.683465885849 -182.166076057098 -32.7389669014374 -129.485865610189 531.110985865595 -212.071554448561 162.861822971908 109.888046297255 -212.678970875123 131.5474250204 -33.3244160190094 386.185283521413 172.294116480875 180.169654548037 8.20667368854914 -152.382820449075 100.856059864546 -19.4520792407972 -412.677127224607 -127.053117160079 -51.9090942326438 174.04084292944 -69.3715515308599 128.664649302802 -72.3253574863832 65.039412369229 -292.467159947653 -212.040377966317 -173.135129166928 81.0416856803823 -159.546069845638 -78.7335964454319 44.1346942126654 43.8171954504296 -14.2889669591129 -225.52172657045 155.813131858725 -123.816662305653 0.92762407351629 165.272372911911 -236.707623159972 -132.610002769575 -9.86701386358927 -85.4638821864408 -11.4287307090252 101.707304853231 78.5443983702233 24.7608353688239 120.566654886437 -143.070467500894 11.1242210673059 -196.37871057557 130.012517636772 -104.043971057835 66.5633292003414 35.0358202574697 -160.173558413632 68.9809860677111 -19.0589558189831 144.418953813143 12.9234550080474 211.777822460864 -68.2671967990909 115.801078310754 -126.76126400279 36.7955285994886 58.7551290526994 -65.0725887135709 -27.3992209878805 183.576995307562 121.277895052031 -169.313543138235 24.3518426496916
